flags,instruction,category,intent,response
BP,I would like to cancel the company newsletter subscription,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,assistance to cancel the company newsletter subscription,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BI,where do I subscribe to your company newsletter?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BQZ,need help subscribing to your company nmewsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BILPQ,where could i receive ur company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BKQ,subscription to ur company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,I can't cancel the subscription to your company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BLQW,i want help signing up to the damn newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BCIL,"I need to subscribe to the newsletter, how do I do it?",NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,I want help cancelling the company newsletter subscription,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BE,I do not know how I can subscribe to your company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BIP,where could I cancel the company newsletter subscription?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,I want to subscribe to your company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,cancel the subscription to your company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BCILZ,"I need to subscribe to the newsletter,  how can I do it?",NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BIP,could I cancel the subscription to your company newsletter?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BL,I need help cancelling the subscription to your newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,I am trying to cancel the company newsletter subscription,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,help to cancel the company newsletter subscription,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,I want help subscribing to your company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BELQ,i cannot cancel my newsletter subscription,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BLQ,tell me about cancel the subscription to ur newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,cancelling subscription to your company newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BIL,can you help me unsubscribing from the newsletter?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BI,is it possible to subscribe to your company newsletter?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BLQ,receive ur newsletter,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
B,I want to cancel the company newsletter subscription,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BIL,can you help me receiving the newsletter?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BILP,could you help me unsubscribe to the company newsletter?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
BIL,can I unsubscribe to your corporate newsletter?,NEWSLETTER,newsletter_subscription,Manage email preferences under Account > Communications. Every newsletter also carries a one-click unsubscribe link.
